DATE,REGION,CODE,NB_POINTS_SOUTIRAGE,ENERGIE_SOUTIREE,Date,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,OPINION,SUNSET,SUNRISE,Vacances
2023-03-04,Centre-Val de Loire,24,69174327,32158517281.0,2023-03-04,12.0,0.0,17.0,0.0,94.0,10.0,1026.0,8.0,12.0,3.8333333333333335,-3.0,très défavorable,19:40:00,08:28:00,0
2023-03-05,Centre-Val de Loire,24,69171058,31357917454.0,2023-03-05,10.0,0.0,10.0,0.0,89.0,9.0,1024.0,31.0,10.0,1.5,-2.0,très défavorable,19:44:00,08:26:00,0
2023-03-06,Centre-Val de Loire,24,69176180,31108497366.0,2023-03-06,9.0,0.0,11.0,0.0,82.0,10.0,1015.0,32.0,9.0,1.1666666666666667,0.0,très défavorable,19:43:00,08:24:00,0
2023-03-07,Centre-Val de Loire,24,69174450,30958503494.0,2023-03-07,7.0,0.0,16.0,5.0,85.0,10.0,1008.0,73.0,7.0,3.0,-2.0,très défavorable,19:47:00,08:22:00,0
2023-03-08,Centre-Val de Loire,24,69174977,28091806463.0,2023-03-08,13.0,8.0,37.0,35.0,93.0,8.0,1003.0,98.0,13.0,11.333333333333334,4.0,défavorable,19:46:00,08:20:00,0
2023-03-09,Centre-Val de Loire,24,69177894,24849709845.0,2023-03-09,13.0,10.0,30.0,9.0,87.0,10.0,1003.0,95.0,13.0,9.833333333333334,7.0,défavorable,19:50:00,08:18:00,0
2023-03-10,Centre-Val de Loire,24,69184542,26393306624.0,2023-03-10,10.0,6.0,44.0,12.0,76.0,9.0,1010.0,96.0,10.0,7.666666666666667,0.0,défavorable,19:52:00,08:16:00,0
2023-03-11,Centre-Val de Loire,24,69181841,26661199092.0,2023-03-11,6.0,2.0,9.0,13.0,96.0,7.0,1015.0,97.0,6.0,3.1666666666666665,0.0,très défavorable,19:53:00,08:16:00,0
2023-03-12,Centre-Val de Loire,24,69180324,23858024784.0,2023-03-12,13.0,7.0,19.0,5.0,95.0,8.0,1018.0,88.0,13.0,10.166666666666666,4.0,défavorable,19:54:00,08:14:00,0
2023-03-13,Centre-Val de Loire,24,69186632,21616384757.0,2023-03-13,15.0,11.0,37.0,8.0,94.0,9.0,1012.0,77.0,15.0,11.833333333333334,9.0,défavorable,19:56:00,08:12:00,0
2023-03-14,Centre-Val de Loire,24,69185772,23414312966.0,2023-03-14,10.0,7.0,35.0,7.0,83.0,9.0,1014.0,68.0,10.0,7.666666666666667,2.0,défavorable,19:57:00,08:10:00,0
2023-03-15,Centre-Val de Loire,24,69187086,24845908307.0,2023-03-15,9.0,0.0,9.0,2.0,86.0,9.0,1022.0,37.0,9.0,1.0,-2.0,très défavorable,19:56:00,08:08:00,0
2023-03-16,Centre-Val de Loire,24,69185872,23317049759.0,2023-03-16,17.0,4.0,15.0,0.0,78.0,10.0,1017.0,33.0,17.0,10.333333333333334,1.0,correct,20:00:00,08:06:00,0
2023-03-17,Centre-Val de Loire,24,69191710,22090602738.0,2023-03-17,16.0,7.0,26.0,6.0,78.0,9.0,1012.0,56.0,16.0,10.333333333333334,5.0,correct,19:58:00,08:04:00,0
2023-03-18,Centre-Val de Loire,24,69190440,22175629927.0,2023-03-18,15.0,8.0,19.0,6.0,93.0,9.0,1015.0,74.0,15.0,9.833333333333334,7.0,défavorable,20:03:00,08:02:00,0
2023-03-19,Centre-Val de Loire,24,69187956,22530779968.0,2023-03-19,13.0,8.0,7.0,5.0,95.0,7.0,1020.0,72.0,13.0,8.5,7.0,défavorable,20:05:00,08:00:00,0
2023-03-20,Centre-Val de Loire,24,69194348,22799286194.0,2023-03-20,16.0,7.0,8.0,0.0,89.0,10.0,1023.0,29.0,16.0,9.0,6.0,correct,20:05:00,07:58:00,0
2023-03-21,Centre-Val de Loire,24,69195551,21861020121.0,2023-03-21,13.0,5.0,20.0,4.0,84.0,9.0,1020.0,66.0,13.0,10.166666666666666,2.0,défavorable,20:08:00,07:56:00,0
2023-03-22,Centre-Val de Loire,24,69199976,21813547065.0,2023-03-22,10.0,7.0,23.0,7.0,92.0,8.0,1015.0,89.0,10.0,9.5,4.0,défavorable,20:05:00,07:50:00,0
2023-03-23,Centre-Val de Loire,24,69200337,20758798646.0,2023-03-23,14.0,10.0,20.0,4.0,92.0,9.0,1011.0,91.0,14.0,11.666666666666666,8.0,défavorable,20:09:00,07:48:00,0
2023-03-24,Centre-Val de Loire,24,69204352,20802878877.0,2023-03-24,14.0,9.0,34.0,20.0,91.0,8.0,1014.0,85.0,14.0,11.0,6.0,défavorable,20:12:00,07:46:00,0
2023-03-25,Centre-Val de Loire,24,69202424,21924024191.0,2023-03-25,13.0,8.0,28.0,7.0,89.0,10.0,1017.0,81.0,13.0,7.5,4.0,défavorable,20:12:00,07:44:00,0
2023-03-26,Centre-Val de Loire,24,66317316,21761702442.0,2023-03-26,11.0,6.0,32.0,14.0,87.0,9.0,1011.0,92.0,11.0,7.5,2.0,défavorable,20:15:00,07:46:00,0
2023-03-27,Centre-Val de Loire,24,69202998,23552937513.0,2023-03-27,9.0,5.0,14.0,0.0,71.0,10.0,1027.0,86.0,9.0,3.8333333333333335,2.0,très défavorable,20:15:00,07:43:00,0
2023-03-28,Centre-Val de Loire,24,69205488,24474404116.0,2023-03-28,13.0,0.0,20.0,0.0,87.0,10.0,1028.0,27.0,13.0,4.666666666666667,-2.0,très défavorable,20:16:00,07:41:00,0
2023-03-29,Centre-Val de Loire,24,69208906,21203994257.0,2023-03-29,19.0,6.0,19.0,0.0,71.0,10.0,1020.0,31.0,19.0,12.333333333333334,3.0,correct,20:19:00,07:40:00,0
2023-03-30,Centre-Val de Loire,24,69211607,19280328439.0,2023-03-30,15.0,12.0,29.0,6.0,88.0,9.0,1016.0,69.0,15.0,10.833333333333334,10.0,défavorable,20:19:00,07:38:00,0
2023-03-31,Centre-Val de Loire,24,69217060,20402935052.0,2023-03-31,13.0,10.0,43.0,27.0,87.0,9.0,1009.0,90.0,13.0,9.833333333333334,6.0,défavorable,20:20:00,07:36:00,0
2023-04-01,Centre-Val de Loire,24,69202316,21842012118.0,2023-04-01,10.0,8.0,34.0,11.0,86.0,9.0,1012.0,99.0,10.0,8.333333333333334,4.0,défavorable,20:22:00,07:34:00,0
2023-04-02,Centre-Val de Loire,24,69191528,23465412864.0,2023-04-02,12.0,6.0,21.0,9.0,94.0,9.0,1028.0,70.0,12.0,7.333333333333333,3.0,défavorable,20:23:00,07:32:00,0
2023-04-03,Centre-Val de Loire,24,69199075,23761432955.0,2023-04-03,14.0,3.0,25.0,0.0,88.0,10.0,1027.0,33.0,14.0,5.0,0.0,correct,20:27:00,07:30:00,0
2023-04-04,Centre-Val de Loire,24,69190780,24209335342.0,2023-04-04,12.0,0.0,26.0,0.0,75.0,10.0,1024.0,12.0,12.0,2.5,-4.0,très défavorable,20:26:00,07:28:00,0
2023-04-05,Centre-Val de Loire,24,69192562,24120525299.0,2023-04-05,14.0,0.0,12.0,0.0,82.0,10.0,1024.0,8.0,14.0,5.0,-2.0,très défavorable,20:27:00,07:26:00,0
2023-04-06,Centre-Val de Loire,24,69193708,22729949597.0,2023-04-06,12.0,5.0,14.0,1.0,71.0,9.0,1021.0,79.0,12.0,6.5,4.0,défavorable,20:29:00,07:24:00,0
2023-04-07,Centre-Val de Loire,24,69201976,22101594444.0,2023-04-07,14.0,3.0,13.0,3.0,94.0,8.0,1022.0,23.0,14.0,6.0,1.0,correct,20:30:00,07:22:00,0
2023-04-08,Centre-Val de Loire,24,69199486,21870832543.0,2023-04-08,14.0,3.0,15.0,0.0,95.0,8.0,1024.0,15.0,14.0,7.0,0.0,correct,20:34:00,07:20:00,0
2023-04-09,Centre-Val de Loire,24,69197236,20185256178.0,2023-04-09,16.0,4.0,13.0,0.0,92.0,10.0,1022.0,29.0,16.0,8.833333333333334,2.0,correct,20:33:00,07:18:00,0
2023-04-10,Centre-Val de Loire,24,69197664,19771285037.0,2023-04-10,14.0,8.0,17.0,4.0,82.0,10.0,1021.0,77.0,14.0,10.333333333333334,6.0,défavorable,20:37:00,07:13:00,0
2023-04-11,Centre-Val de Loire,24,69203308,20033892849.0,2023-04-11,13.0,8.0,18.0,1.0,87.0,10.0,1022.0,83.0,13.0,7.833333333333333,5.0,défavorable,20:33:00,07:11:00,0
2023-04-12,Centre-Val de Loire,24,69206115,20850664048.0,2023-04-12,10.0,8.0,31.0,19.0,94.0,8.0,1011.0,80.0,10.0,9.666666666666666,5.0,défavorable,20:34:00,07:09:00,0
2023-04-13,Centre-Val de Loire,24,69205270,22141767675.0,2023-04-13,11.0,3.0,17.0,6.0,89.0,9.0,1014.0,69.0,11.0,5.833333333333333,0.0,très défavorable,20:36:00,07:07:00,0
2023-04-14,Centre-Val de Loire,24,69208972,23063482734.0,2023-04-14,8.0,3.0,18.0,12.0,96.0,5.0,1013.0,85.0,8.0,6.166666666666667,1.0,très défavorable,20:40:00,07:09:00,0
2023-04-15,Centre-Val de Loire,24,69206045,22479571529.0,2023-04-15,12.0,7.0,17.0,6.0,97.0,8.0,1024.0,88.0,12.0,8.333333333333334,5.0,défavorable,20:44:00,07:07:00,1
2023-04-16,Centre-Val de Loire,24,69200456,21630273748.0,2023-04-16,14.0,3.0,11.0,0.0,95.0,7.0,1025.0,50.0,14.0,6.833333333333333,1.0,correct,20:40:00,07:05:00,1
2023-04-17,Centre-Val de Loire,24,69208334,20896049630.0,2023-04-17,13.0,5.0,19.0,6.0,91.0,9.0,1024.0,58.0,13.0,7.666666666666667,3.0,correct,20:41:00,07:00:00,1
2023-04-18,Centre-Val de Loire,24,69207594,19883243799.0,2023-04-18,11.0,4.0,21.0,5.0,96.0,10.0,1021.0,67.0,11.0,8.166666666666666,0.0,très défavorable,20:43:00,06:58:00,1
2023-04-19,Centre-Val de Loire,24,69208606,18599548431.0,2023-04-19,15.0,5.0,20.0,1.0,95.0,8.0,1018.0,48.0,15.0,9.666666666666666,2.0,correct,20:44:00,06:56:00,1
2023-04-20,Centre-Val de Loire,24,69209785,18667744743.0,2023-04-20,14.0,6.0,21.0,0.0,85.0,9.0,1015.0,28.0,14.0,6.0,2.0,correct,20:45:00,06:54:00,1
2023-04-21,Centre-Val de Loire,24,69212528,19346050337.0,2023-04-21,15.0,2.0,10.0,2.0,93.0,9.0,1012.0,28.0,15.0,7.666666666666667,1.0,correct,20:47:00,06:53:00,1
2023-04-22,Centre-Val de Loire,24,69210906,18994285385.0,2023-04-22,15.0,9.0,32.0,20.0,97.0,9.0,1011.0,75.0,15.0,11.333333333333334,7.0,défavorable,20:48:00,06:51:00,1
2023-04-23,Centre-Val de Loire,24,69207736,19046053910.0,2023-04-23,12.0,8.0,35.0,15.0,95.0,7.0,1012.0,78.0,12.0,10.333333333333334,5.0,défavorable,20:50:00,06:49:00,1
2023-04-24,Centre-Val de Loire,24,69214082,19075422190.0,2023-04-24,13.0,5.0,24.0,7.0,95.0,9.0,1015.0,81.0,13.0,8.666666666666666,1.0,défavorable,20:51:00,06:47:00,1
2023-04-25,Centre-Val de Loire,24,69211976,19211270798.0,2023-04-25,13.0,5.0,10.0,5.0,96.0,7.0,1017.0,66.0,13.0,7.333333333333333,3.0,défavorable,20:52:00,06:45:00,1
2023-04-26,Centre-Val de Loire,24,69213240,19008606883.0,2023-04-26,12.0,7.0,12.0,6.0,95.0,7.0,1017.0,93.0,12.0,8.666666666666666,5.0,défavorable,21:01:00,06:44:00,1
2023-04-27,Centre-Val de Loire,24,69212861,17357421675.0,2023-04-27,15.0,8.0,11.0,4.0,94.0,7.0,1017.0,65.0,15.0,12.5,7.0,correct,20:55:00,06:42:00,1
2023-04-28,Centre-Val de Loire,24,69216520,16029537578.0,2023-04-28,19.0,13.0,14.0,12.0,98.0,7.0,1018.0,89.0,19.0,15.666666666666666,11.0,défavorable,21:04:00,06:40:00,1
2023-04-29,Centre-Val de Loire,24,69208298,16016929424.0,2023-04-29,14.0,11.0,19.0,17.0,96.0,6.0,1017.0,73.0,14.0,13.333333333333334,10.0,défavorable,20:58:00,06:38:00,1
2023-04-30,Centre-Val de Loire,24,69200678,15909821323.0,2023-04-30,18.0,7.0,8.0,0.0,94.0,9.0,1021.0,37.0,18.0,10.833333333333334,6.0,favorable,21:07:00,06:37:00,1
2023-05-01,Centre-Val de Loire,24,69189572,16122538351.0,2023-05-01,17.0,8.0,12.0,1.0,89.0,9.0,1021.0,69.0,17.0,11.166666666666666,6.0,défavorable,21:08:00,06:35:00,1
2023-05-02,Centre-Val de Loire,24,69193058,15901850096.0,2023-05-02,18.0,6.0,14.0,0.0,96.0,7.0,1025.0,36.0,18.0,11.166666666666666,5.0,correct,21:02:00,06:33:00,1
2023-05-03,Centre-Val de Loire,24,69186444,15339100736.0,2023-05-03,21.0,4.0,22.0,0.0,91.0,10.0,1025.0,1.0,23.0,13.5,1.0,favorable,21:11:00,06:32:00,1
2023-05-04,Centre-Val de Loire,24,69185736,14584307609.0,2023-05-04,21.0,8.0,17.0,6.0,92.0,9.0,1019.0,35.0,24.0,16.833333333333332,7.0,favorable,21:05:00,06:30:00,0
2023-05-05,Centre-Val de Loire,24,69188346,14472212630.0,2023-05-05,19.0,10.0,11.0,0.0,92.0,8.0,1020.0,49.0,19.0,12.666666666666666,9.0,favorable,21:14:00,06:29:00,0
2023-05-06,Centre-Val de Loire,24,69184756,14530343606.0,2023-05-06,21.0,9.0,7.0,2.0,94.0,8.0,1019.0,54.0,22.0,14.5,9.0,correct,21:15:00,06:27:00,0
2023-05-07,Centre-Val de Loire,24,69181481,14358529992.0,2023-05-07,19.0,12.0,14.0,15.0,96.0,8.0,1022.0,73.0,19.0,14.833333333333334,11.0,défavorable,21:17:00,06:25:00,0
2023-05-08,Centre-Val de Loire,24,69180426,14645073011.0,2023-05-08,20.0,9.0,9.0,0.0,93.0,8.0,1023.0,45.0,20.0,14.333333333333334,8.0,correct,21:18:00,06:24:00,0
2023-05-09,Centre-Val de Loire,24,69184666,14789457411.0,2023-05-09,13.0,11.0,13.0,38.0,98.0,8.0,1020.0,95.0,13.0,13.0,10.0,défavorable,21:19:00,06:22:00,0
2023-05-10,Centre-Val de Loire,24,69183870,15269485975.0,2023-05-10,15.0,7.0,20.0,10.0,96.0,9.0,1019.0,78.0,15.0,11.333333333333334,4.0,défavorable,21:21:00,06:21:00,0
2023-05-11,Centre-Val de Loire,24,69185712,15328933605.0,2023-05-11,16.0,8.0,10.0,10.0,96.0,6.0,1018.0,76.0,16.0,9.666666666666666,6.0,défavorable,21:22:00,06:20:00,0
2023-05-12,Centre-Val de Loire,24,69186688,15801474102.0,2023-05-12,16.0,7.0,14.0,8.0,92.0,9.0,1018.0,70.0,16.0,11.666666666666666,6.0,défavorable,21:15:00,06:18:00,0
2023-05-13,Centre-Val de Loire,24,69183634,15820658193.0,2023-05-13,16.0,9.0,14.0,10.0,95.0,7.0,1019.0,79.0,16.0,12.833333333333334,9.0,défavorable,21:25:00,06:17:00,0
2023-05-14,Centre-Val de Loire,24,69181417,15596732797.0,2023-05-14,18.0,8.0,21.0,7.0,98.0,8.0,1018.0,67.0,18.0,14.0,6.0,défavorable,21:26:00,06:16:00,0
2023-05-15,Centre-Val de Loire,24,69188384,15405086232.0,2023-05-15,15.0,8.0,20.0,6.0,96.0,7.0,1018.0,65.0,15.0,11.166666666666666,6.0,correct,21:19:00,06:14:00,0
2023-05-16,Centre-Val de Loire,24,69182632,15787416696.0,2023-05-16,15.0,4.0,28.0,3.0,93.0,10.0,1023.0,45.0,15.0,8.333333333333334,1.0,correct,21:21:00,06:13:00,0
2023-05-17,Centre-Val de Loire,24,69185432,15848351938.0,2023-05-17,16.0,5.0,25.0,0.0,94.0,9.0,1025.0,19.0,16.0,9.833333333333334,2.0,correct,21:30:00,06:12:00,0
2023-05-18,Centre-Val de Loire,24,69178016,15496783479.0,2023-05-18,16.0,6.0,21.0,0.0,89.0,10.0,1025.0,37.0,16.0,9.5,3.0,correct,21:23:00,06:10:00,1
2023-05-19,Centre-Val de Loire,24,69180908,15184185927.0,2023-05-19,17.0,7.0,25.0,2.0,86.0,10.0,1024.0,40.0,17.0,10.166666666666666,4.0,correct,21:24:00,06:09:00,1
2023-05-20,Centre-Val de Loire,24,69179572,14783711354.0,2023-05-20,18.0,8.0,21.0,4.0,89.0,10.0,1020.0,42.0,18.0,12.0,6.0,correct,21:25:00,06:08:00,1
2023-05-21,Centre-Val de Loire,24,69176616,14523918571.0,2023-05-21,18.0,10.0,16.0,0.0,97.0,8.0,1016.0,70.0,18.0,14.666666666666666,8.0,défavorable,21:35:00,06:07:00,1
2023-05-22,Centre-Val de Loire,24,69182486,14030725638.0,2023-05-22,19.0,14.0,13.0,3.0,94.0,7.0,1017.0,80.0,19.0,16.0,13.0,défavorable,21:28:00,06:06:00,1
2023-05-23,Centre-Val de Loire,24,69177746,13880924872.0,2023-05-23,16.0,12.0,24.0,1.0,93.0,9.0,1021.0,77.0,16.0,12.0,10.0,défavorable,21:29:00,06:05:00,1
2023-05-24,Centre-Val de Loire,24,69175642,14089268123.0,2023-05-24,18.0,7.0,25.0,0.0,88.0,10.0,1022.0,19.0,18.0,10.833333333333334,3.0,favorable,21:30:00,06:04:00,0
2023-05-25,Centre-Val de Loire,24,69177176,13889558851.0,2023-05-25,20.0,7.0,29.0,0.0,91.0,10.0,1024.0,28.0,20.0,14.333333333333334,4.0,favorable,21:31:00,06:03:00,0
2023-05-26,Centre-Val de Loire,24,69181616,13774862369.0,2023-05-26,21.0,9.0,21.0,0.0,92.0,10.0,1024.0,26.0,24.0,14.5,7.0,favorable,21:32:00,06:02:00,0
2023-05-27,Centre-Val de Loire,24,69177716,13648545530.0,2023-05-27,24.0,10.0,20.0,0.0,92.0,9.0,1023.0,13.0,25.0,15.833333333333334,8.0,favorable,21:33:00,06:01:00,0
2023-05-28,Centre-Val de Loire,24,69172630,13247774096.0,2023-05-28,25.0,12.0,22.0,0.0,94.0,8.0,1018.0,8.0,26.0,16.5,10.0,favorable,21:34:00,06:00:00,0
2023-05-29,Centre-Val de Loire,24,69172154,13500202470.0,2023-05-29,24.0,12.0,26.0,0.0,89.0,10.0,1019.0,7.0,25.0,16.666666666666668,10.0,favorable,21:35:00,05:59:00,0
2023-05-30,Centre-Val de Loire,24,69174935,13428362894.0,2023-05-30,22.0,10.0,28.0,0.0,78.0,10.0,1021.0,17.0,24.0,12.833333333333334,8.0,favorable,21:36:00,05:59:00,0
2023-05-31,Centre-Val de Loire,24,69173822,13531420629.0,2023-05-31,24.0,10.0,26.0,0.0,93.0,10.0,1019.0,16.0,25.0,15.166666666666666,8.0,favorable,21:37:00,05:58:00,0
2023-06-01,Centre-Val de Loire,24,69160606,13339737327.0,2023-06-01,25.0,12.0,19.0,0.0,87.0,10.0,1017.0,13.0,26.0,15.666666666666666,11.0,favorable,21:38:00,05:57:00,0
2023-06-02,Centre-Val de Loire,24,69153822,13405122101.0,2023-06-02,24.0,11.0,22.0,0.0,90.0,10.0,1018.0,9.0,25.0,15.0,8.0,favorable,21:39:00,05:57:00,0
2023-06-03,Centre-Val de Loire,24,69151034,13506453227.0,2023-06-03,24.0,9.0,20.0,0.0,93.0,9.0,1017.0,6.0,25.0,14.666666666666666,8.0,favorable,21:40:00,05:56:00,0
2023-06-04,Centre-Val de Loire,24,69147435,13325666953.0,2023-06-04,25.0,11.0,20.0,1.0,86.0,9.0,1017.0,16.0,26.0,15.166666666666666,10.0,favorable,21:41:00,05:55:00,0
2023-06-05,Centre-Val de Loire,24,69152268,13198369991.0,2023-06-05,25.0,11.0,20.0,1.0,87.0,10.0,1018.0,11.0,26.0,14.0,10.0,favorable,21:42:00,05:55:00,0
2023-06-06,Centre-Val de Loire,24,69147030,13212027863.0,2023-06-06,26.0,11.0,14.0,1.0,93.0,10.0,1017.0,20.0,26.0,15.333333333333334,10.0,favorable,21:42:00,05:54:00,0
2023-06-07,Centre-Val de Loire,24,69147107,13389072977.0,2023-06-07,28.0,13.0,18.0,0.0,87.0,9.0,1016.0,15.0,28.0,14.666666666666666,12.0,favorable,21:43:00,05:54:00,0
2023-06-08,Centre-Val de Loire,24,69144726,13264469885.0,2023-06-08,28.0,14.0,15.0,1.0,85.0,9.0,1014.0,20.0,28.0,16.0,13.0,favorable,21:44:00,05:54:00,0
2023-06-09,Centre-Val de Loire,24,69146870,13359100804.0,2023-06-09,23.0,17.0,11.0,14.0,90.0,9.0,1010.0,65.0,25.0,18.0,17.0,correct,21:44:00,05:53:00,0
2023-06-10,Centre-Val de Loire,24,69142022,13443331310.0,2023-06-10,24.0,16.0,8.0,19.0,94.0,7.0,1013.0,71.0,25.0,17.833333333333332,16.0,défavorable,21:51:00,05:53:00,0
2023-06-11,Centre-Val de Loire,24,69137592,13368638366.0,2023-06-11,25.0,15.0,15.0,6.0,97.0,6.0,1015.0,68.0,26.0,17.0,15.0,défavorable,21:46:00,05:53:00,0
2023-06-12,Centre-Val de Loire,24,69142532,13218637069.0,2023-06-12,22.0,15.0,10.0,17.0,97.0,8.0,1013.0,90.0,24.0,18.83333333333333,15.0,défavorable,21:46:00,05:52:00,0
2023-06-13,Centre-Val de Loire,24,69141891,13219527528.0,2023-06-13,27.0,14.0,21.0,5.0,88.0,9.0,1010.0,22.0,27.0,14.833333333333334,14.0,favorable,21:47:00,05:52:00,0
2023-06-14,Centre-Val de Loire,24,69142106,13400152924.0,2023-06-14,28.0,13.0,17.0,0.0,70.0,10.0,1016.0,7.0,27.0,12.166666666666666,12.0,favorable,21:47:00,05:52:00,0
2023-06-15,Centre-Val de Loire,24,69144998,13249017744.0,2023-06-15,28.0,15.0,9.0,0.0,69.0,10.0,1018.0,26.0,27.0,13.333333333333334,15.0,idéal,21:48:00,05:52:00,0
2023-06-16,Centre-Val de Loire,24,69146878,13358234220.0,2023-06-16,27.0,15.0,7.0,0.0,76.0,10.0,1019.0,23.0,27.0,13.833333333333334,15.0,favorable,21:48:00,05:52:00,0
2023-06-17,Centre-Val de Loire,24,69144462,13504111645.0,2023-06-17,30.0,17.0,9.0,1.0,73.0,10.0,1017.0,26.0,30.0,15.0,17.0,favorable,21:49:00,05:52:00,0
2023-06-18,Centre-Val de Loire,24,69141090,13378920420.0,2023-06-18,28.0,17.0,17.0,37.0,92.0,9.0,1012.0,59.0,29.0,18.166666666666668,17.0,correct,21:49:00,05:52:00,0
2023-06-19,Centre-Val de Loire,24,69149088,13308999722.0,2023-06-19,25.0,15.0,12.0,10.0,96.0,8.0,1013.0,75.0,26.0,18.666666666666668,16.0,défavorable,21:49:00,05:52:00,0
2023-06-20,Centre-Val de Loire,24,69145866,13351273003.0,2023-06-20,24.0,16.0,15.0,13.0,94.0,8.0,1012.0,68.0,26.0,19.166666666666668,16.0,correct,21:50:00,05:52:00,0
2023-06-21,Centre-Val de Loire,24,69147970,13549269968.0,2023-06-21,25.0,16.0,6.0,15.0,93.0,8.0,1017.0,58.0,27.0,19.166666666666668,16.0,correct,21:50:00,05:52:00,0
2023-06-22,Centre-Val de Loire,24,69148867,13401611117.0,2023-06-22,19.0,16.0,28.0,78.0,98.0,8.0,1023.0,84.0,20.0,17.5,16.0,défavorable,21:50:00,05:53:00,0
2023-06-23,Centre-Val de Loire,24,69151314,13455249015.0,2023-06-23,27.0,13.0,9.0,1.0,91.0,9.0,1026.0,14.0,27.0,15.0,14.0,favorable,21:56:00,05:53:00,0
2023-06-24,Centre-Val de Loire,24,69145992,13566989174.0,2023-06-24,29.0,15.0,14.0,0.0,87.0,10.0,1025.0,0.0,30.0,17.333333333333332,14.0,idéal,21:50:00,05:53:00,0
2023-06-25,Centre-Val de Loire,24,69141316,13599272202.0,2023-06-25,32.0,16.0,14.0,0.0,83.0,10.0,1019.0,3.0,33.0,18.83333333333333,16.0,idéal,21:50:00,05:54:00,0
2023-06-26,Centre-Val de Loire,24,69147686,13613396488.0,2023-06-26,26.0,14.0,13.0,0.0,92.0,9.0,1022.0,10.0,26.0,14.666666666666666,13.0,favorable,21:50:00,05:54:00,0
2023-06-27,Centre-Val de Loire,24,69139628,13460678357.0,2023-06-27,25.0,12.0,10.0,0.0,75.0,10.0,1023.0,13.0,25.0,11.0,11.0,favorable,21:50:00,05:54:00,0
2023-06-28,Centre-Val de Loire,24,69137289,13613856781.0,2023-06-28,27.0,14.0,8.0,0.0,81.0,10.0,1020.0,20.0,27.0,15.0,14.0,favorable,21:56:00,05:55:00,0
2023-06-29,Centre-Val de Loire,24,69136630,13595660169.0,2023-06-29,26.0,17.0,8.0,13.0,81.0,9.0,1017.0,49.0,27.0,18.0,17.0,favorable,21:56:00,05:55:00,0
2023-06-30,Centre-Val de Loire,24,69140012,13387989220.0,2023-06-30,22.0,11.0,18.0,3.0,92.0,9.0,1018.0,35.0,24.0,11.666666666666666,10.0,favorable,21:50:00,05:56:00,0
2023-07-01,Centre-Val de Loire,24,69103868,13144450755.0,2023-07-01,24.0,15.0,24.0,12.0,97.0,8.0,1015.0,75.0,25.0,16.333333333333332,15.0,défavorable,21:50:00,05:56:00,0
2023-07-02,Centre-Val de Loire,24,69087442,13093929804.0,2023-07-02,24.0,14.0,19.0,1.0,91.0,9.0,1016.0,45.0,25.0,12.666666666666666,13.0,favorable,21:49:00,05:57:00,0
2023-07-03,Centre-Val de Loire,24,69092325,13082366477.0,2023-07-03,23.0,12.0,19.0,3.0,83.0,10.0,1018.0,54.0,24.0,13.166666666666666,11.0,correct,21:49:00,05:58:00,0
2023-07-04,Centre-Val de Loire,24,69083934,13149452296.0,2023-07-04,24.0,10.0,19.0,2.0,86.0,9.0,1017.0,32.0,25.0,14.333333333333334,10.0,favorable,21:49:00,05:58:00,0
2023-07-05,Centre-Val de Loire,24,69083307,13238472400.0,2023-07-05,23.0,11.0,16.0,6.0,97.0,8.0,1019.0,53.0,23.0,14.0,10.0,correct,21:49:00,05:59:00,0
2023-07-06,Centre-Val de Loire,24,69078684,13247167989.0,2023-07-06,27.0,12.0,11.0,0.0,79.0,10.0,1018.0,16.0,26.0,11.5,11.0,favorable,21:48:00,06:00:00,0
2023-07-07,Centre-Val de Loire,24,69084260,13492267709.0,2023-07-07,33.0,15.0,12.0,0.0,78.0,10.0,1016.0,12.0,34.0,17.5,15.0,idéal,21:48:00,06:01:00,0
2023-07-08,Centre-Val de Loire,24,69078948,13653398361.0,2023-07-08,31.0,17.0,15.0,9.0,92.0,9.0,1018.0,41.0,33.0,19.33333333333333,17.0,favorable,21:53:00,06:01:00,1
2023-07-09,Centre-Val de Loire,24,69073652,13590934248.0,2023-07-09,29.0,18.0,16.0,7.0,86.0,9.0,1020.0,46.0,30.0,19.0,18.0,correct,21:47:00,06:02:00,1
2023-07-10,Centre-Val de Loire,24,69085022,13845511642.0,2023-07-10,31.0,16.0,11.0,0.0,84.0,10.0,1023.0,13.0,30.0,15.166666666666666,16.0,idéal,21:46:00,06:03:00,1
2023-07-11,Centre-Val de Loire,24,69082057,13994008531.0,2023-07-11,31.0,16.0,19.0,3.0,70.0,10.0,1018.0,17.0,32.0,16.166666666666668,16.0,favorable,21:45:00,06:04:00,1
2023-07-12,Centre-Val de Loire,24,69082676,13605529018.0,2023-07-12,26.0,15.0,18.0,0.0,95.0,9.0,1017.0,37.0,26.0,15.166666666666666,14.0,correct,21:45:00,06:05:00,1
2023-07-13,Centre-Val de Loire,24,69082854,13316085114.0,2023-07-13,26.0,12.0,14.0,0.0,85.0,10.0,1021.0,28.0,26.0,11.166666666666666,11.0,favorable,21:44:00,06:06:00,1
